iyear,specificity,vicinity,suicide,attacktype1,targtype1,targsubtype1,guncertain1,individual,nperps,nperpcap,claimed,weapsubtype1,weaptype1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property
2010,2,1,0,7,19,99,1,0,20,0,0,18,8,0,0,0,0,0,0,1
2010,1,1,0,6,14,68,1,0,-99,0,0,,13,1,0,0,0,0,0,-9
2010,1,0,0,2,4,39,0,0,-99,0,0,23,9,1,0,0,1,0,0,0
2010,1,0,0,3,14,69,0,0,-99,0,1,17,6,2,0,0,20,0,0,1
2010,3,0,0,2,14,68,1,0,60,0,0,5,5,1,0,0,0,0,0,-9
2010,3,0,0,6,14,77,0,0,200,0,1,5,5,2,0,0,0,0,0,-9
2010,1,0,0,1,2,15,1,0,4,0,0,5,5,1,0,0,0,0,0,-9
2010,2,0,0,7,16,90,1,0,10,0,0,18,8,0,0,0,0,0,0,1
2010,2,0,0,2,14,84,1,0,-99,0,0,5,5,2,0,0,0,0,0,0
2010,1,0,0,6,14,67,1,0,-99,5,0,4,5,0,0,0,0,0,0,-9
2010,3,0,0,2,14,67,1,0,-99,0,0,5,5,0,0,0,0,0,0,-9
2010,1,1,0,3,2,19,1,0,-99,0,0,8,6,0,0,0,0,0,0,0
2010,3,0,0,2,14,67,1,0,-99,0,0,5,5,2,0,0,0,0,0,-9
2010,1,0,0,6,1,10,1,0,2,0,0,,13,0,0,0,0,0,0,0
2010,3,0,0,9,4,29,0,0,-99,0,1,,13,0,0,0,6,0,0,1
2010,1,0,0,2,2,18,0,0,10,0,1,5,5,7,0,0,0,0,0,-9
2010,1,1,0,2,2,15,1,0,-99,0,0,5,5,1,0,0,0,0,0,0
2010,1,1,0,3,19,103,1,0,-99,0,0,8,6,0,0,0,0,0,0,1
2010,3,0,0,1,8,48,0,0,20,0,1,5,5,1,0,0,0,0,0,-9
2010,1,1,0,7,14,77,1,0,-99,0,0,18,8,1,0,0,0,0,0,1
2010,3,0,0,3,3,25,1,0,-99,0,0,8,6,0,0,0,0,0,0,0
2010,1,1,0,2,8,50,1,0,10,0,0,23,9,1,0,0,0,0,0,-9
2010,3,0,0,1,3,25,1,0,-99,0,0,8,6,1,0,0,6,0,0,1
2010,1,1,0,7,2,21,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2010,1,0,0,7,1,12,0,0,40,0,1,18,8,0,0,0,0,0,0,1
2010,1,0,0,7,16,90,0,0,40,0,1,18,8,0,0,0,0,0,0,1
2010,1,0,0,3,20,,1,0,-99,0,0,17,6,0,0,0,0,0,0,0
2010,1,0,0,3,19,103,1,0,-99,0,0,16,6,0,0,0,0,0,0,1
2010,1,0,0,7,2,19,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2010,3,0,0,3,3,25,1,0,-99,0,0,17,6,1,0,0,3,0,0,1
2010,1,0,0,2,14,77,1,0,-99,0,0,5,5,1,0,0,0,0,0,0
2010,1,0,0,9,2,15,1,0,-99,0,0,,13,1,0,0,0,0,0,0
2010,1,0,0,2,2,15,1,0,-99,0,0,23,9,1,0,0,0,0,0,0
2010,1,0,0,2,14,84,1,0,-99,0,0,23,9,1,0,0,0,0,0,0
2010,1,0,0,9,2,15,1,0,-99,0,0,,13,1,0,0,0,0,0,0
2010,1,0,0,3,3,25,1,0,-99,0,0,8,6,2,0,0,0,0,0,-9
2010,1,1,0,7,14,84,1,0,30,0,0,18,8,0,0,0,0,0,0,1
2010,1,1,0,7,14,84,1,0,30,0,0,18,8,0,0,0,0,0,0,1
2010,1,1,0,7,14,84,1,0,30,0,0,18,8,0,0,0,0,0,0,1
2010,2,0,0,3,3,25,1,0,-99,0,0,17,6,1,0,0,8,0,0,-9
2010,1,1,0,2,3,25,1,0,-99,0,0,5,5,1,0,0,0,0,0,0
2010,1,1,0,2,14,77,1,0,-99,0,0,5,5,1,0,0,0,0,0,0
2010,1,0,0,7,2,15,1,0,100,0,0,18,8,0,0,0,0,0,0,1
2010,1,0,0,7,2,21,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2010,3,0,0,2,3,25,1,0,-99,0,0,5,5,1,0,0,1,0,0,0
2011,1,1,0,3,20,,1,0,-99,0,0,17,6,0,0,0,0,0,0,0
2011,3,0,0,2,14,77,1,0,6,0,0,5,5,1,0,0,0,0,0,0
2011,1,0,0,3,19,103,1,0,-99,0,0,8,6,0,0,0,0,0,0,0
2011,2,0,0,3,2,15,1,0,15,0,0,22,9,0,0,0,1,0,0,1
2011,3,0,0,1,14,77,0,0,-99,0,1,5,5,1,0,0,0,0,0,-9
2011,1,0,0,6,2,15,1,0,-99,0,0,5,5,1,0,0,0,0,0,-9
2011,1,0,0,2,14,67,1,0,-99,0,0,23,9,1,0,0,0,0,0,0
2011,1,0,0,3,19,103,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2011,1,0,0,2,17,94,1,0,-99,0,0,5,5,1,0,1,0,0,0,0
2011,1,0,0,3,19,100,0,0,50,6,1,16,6,0,0,0,0,0,0,1
2011,1,0,0,7,14,73,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,3,0,0,9,3,25,1,0,-99,2,0,,13,1,0,0,2,0,0,-9
2011,1,1,0,2,3,25,1,0,-99,0,0,5,5,0,0,0,1,0,0,-9
2011,3,0,0,3,2,18,1,0,-99,0,0,8,6,0,0,0,3,0,0,1
2011,3,0,0,2,14,67,1,0,-99,0,0,23,9,1,0,0,0,0,0,0
2011,1,0,0,7,14,84,1,0,-99,0,0,5,5,0,0,0,,0,0,1
2011,1,0,0,3,3,23,1,0,-99,0,0,8,6,0,0,0,1,0,0,1
2011,4,0,0,6,2,15,1,0,-99,0,0,,13,2,0,0,0,0,0,0
2011,3,0,0,6,2,18,1,0,-99,0,0,,13,3,0,0,0,0,0,-9
2011,1,1,0,7,2,15,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,2,0,0,3,3,25,1,0,-99,0,0,8,6,1,0,0,2,0,0,1
2011,1,0,0,7,1,12,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,1,0,0,3,14,82,1,0,-99,0,0,8,6,0,0,0,0,0,0,1
2011,1,1,0,2,14,67,1,0,50,0,0,5,5,1,0,0,17,0,0,-9
2011,1,1,0,6,14,84,0,0,-99,0,1,5,5,1,0,0,0,0,0,-9
2011,1,0,0,3,1,,0,0,-99,0,1,16,6,0,0,0,0,0,0,-9
2011,2,0,0,9,14,77,0,0,-99,0,1,,13,1,0,0,0,0,0,0
2011,1,0,0,3,14,76,1,0,7,7,0,16,6,1,0,0,0,0,0,1
2011,1,0,0,6,2,15,0,0,-99,0,1,5,5,1,0,0,0,0,0,0
2011,1,0,0,2,14,84,1,0,10,0,0,5,5,3,0,0,,0,0,-9
2011,1,0,0,3,19,103,1,0,-99,0,0,8,6,0,0,0,0,0,0,0
2011,1,0,0,2,19,99,1,0,6,0,0,5,5,0,0,0,5,0,0,1
2011,1,1,0,3,19,103,0,0,-99,0,0,16,6,0,0,0,0,0,0,1
2011,1,0,0,7,14,76,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,1,1,0,6,3,25,0,0,-99,0,1,,13,0,0,0,0,0,0,0
2011,2,0,0,2,14,77,1,0,6,0,0,5,5,1,0,0,2,0,0,-9
2011,3,0,0,3,8,49,1,0,50,1,0,28,6,0,0,0,0,0,0,1
2011,3,0,0,3,3,23,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2011,2,0,0,2,4,29,1,0,-99,0,0,5,5,1,0,0,0,0,0,-9
2011,1,1,0,2,1,10,0,0,-99,0,1,5,5,1,0,0,1,0,0,1
2011,1,0,0,6,17,,1,0,15,0,0,23,9,3,0,3,0,0,0,0
2011,1,1,0,7,19,99,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,3,0,0,3,21,107,1,0,-99,0,0,16,6,0,0,0,0,0,0,1
2011,4,0,0,2,2,18,1,0,-99,0,0,5,5,1,0,0,1,0,0,1
2011,1,0,0,3,14,75,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2011,1,0,0,2,14,67,1,0,200,0,0,5,5,0,0,0,3,0,0,-9
2011,3,0,0,6,14,84,1,0,-99,0,0,5,5,1,0,0,0,0,0,0
2011,2,0,0,3,14,76,1,0,-99,0,0,28,6,0,0,0,0,0,0,1
2011,1,1,0,1,17,94,1,0,-99,0,0,5,5,1,0,0,0,0,0,0
2011,1,0,0,3,14,84,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2011,1,0,0,3,3,22,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2011,1,0,0,6,1,,0,0,-99,0,1,23,9,1,0,0,0,0,0,0
2011,1,0,0,7,1,,0,0,2,0,0,18,8,0,0,0,0,0,0,1
2011,1,0,0,2,2,15,1,0,4,0,0,5,5,1,0,0,0,0,0,-9
2011,1,0,0,2,2,15,0,0,-99,0,0,5,5,0,0,0,1,0,0,0
2011,3,0,0,7,1,12,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,1,1,0,7,1,12,1,0,30,0,0,20,8,0,0,0,0,0,0,1
2011,2,1,0,9,17,93,0,0,-99,0,0,,13,1,0,1,0,0,0,0
2011,1,0,0,2,3,25,0,0,-99,0,0,5,5,1,0,0,0,0,0,0
2011,1,0,0,3,2,18,0,0,-99,0,0,7,6,0,0,0,0,0,0,1
2011,1,1,0,7,1,,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,2,0,0,9,3,22,1,0,200,0,0,,13,0,0,0,0,0,0,-9
2011,2,1,0,3,3,22,0,0,-99,0,1,16,6,0,0,0,0,0,0,1
2011,1,0,0,2,14,68,1,0,-99,0,0,23,9,1,0,0,0,0,0,0
2011,3,0,0,3,19,100,1,0,-99,0,0,16,6,0,0,0,0,0,0,1
2011,1,1,0,3,19,100,1,0,-99,0,0,16,6,0,0,0,0,0,0,1
2011,1,1,0,2,19,100,0,0,-99,0,0,5,5,1,0,0,0,0,0,0
2011,3,0,0,7,3,22,0,0,40,0,1,18,8,0,0,0,0,0,0,1
2011,3,0,0,6,14,77,0,0,-99,0,1,5,5,1,0,0,0,0,0,0
2011,1,0,0,7,14,73,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,1,0,0,7,14,73,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,2,0,0,7,14,73,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,1,0,0,3,19,100,1,0,50,0,0,17,6,0,0,0,0,0,0,1
2011,1,0,0,3,2,18,0,0,-99,0,0,7,6,1,0,0,3,0,0,1
2011,1,0,0,2,1,,0,0,-99,0,0,5,5,1,0,0,0,0,0,-9
2011,1,0,0,2,20,,0,0,-99,0,0,5,5,1,0,0,0,0,0,-9
2011,1,1,0,3,10,53,0,0,1,0,0,17,6,0,0,0,1,0,0,1
2011,3,0,0,2,3,25,1,0,-99,0,0,5,5,2,0,0,0,0,0,0
2011,1,0,0,1,2,15,0,0,8,0,1,5,5,1,0,0,0,0,0,0
2011,1,0,0,6,2,15,0,0,15,0,1,5,5,1,0,0,0,0,0,-9
2011,1,0,0,3,8,49,1,0,50,0,0,28,6,0,0,0,0,0,0,1
2011,1,0,0,2,3,25,1,0,-99,0,0,23,9,1,0,0,0,0,0,0
2011,1,1,0,2,2,18,0,0,-99,0,0,5,5,0,0,0,2,0,0,1
2011,1,0,0,2,14,68,0,0,20,0,1,23,9,1,0,0,0,0,0,0
2011,1,0,0,6,2,18,1,0,-99,0,0,,13,0,0,0,0,0,0,0
2011,3,0,0,3,20,,1,0,-99,0,0,8,6,0,0,0,0,0,0,0
2011,3,0,0,3,20,,1,0,-99,0,0,8,6,0,0,0,0,0,0,0
2011,1,0,0,7,1,12,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,1,0,0,3,8,49,1,0,-99,0,0,17,6,0,0,0,0,0,0,0
2011,2,0,0,3,14,76,1,0,50,0,0,8,6,0,0,0,0,0,0,1
2011,1,1,0,2,2,15,0,0,2,0,0,5,5,1,0,0,0,0,0,0
2011,1,0,0,6,2,15,0,0,6,0,1,5,5,1,0,0,0,0,0,0
2011,1,0,0,2,2,15,0,0,-99,0,1,5,5,1,0,0,0,0,0,0
2011,3,0,0,3,17,93,0,0,-99,0,0,16,6,0,0,0,2,0,2,1
2011,1,1,0,7,1,12,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,1,1,0,7,1,5,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,1,0,0,3,2,21,1,0,-99,0,0,8,6,0,0,0,0,0,0,1
2011,1,1,0,7,1,12,1,0,30,0,0,18,8,0,0,0,0,0,0,1
2011,2,0,0,2,3,25,0,0,2,0,0,5,5,0,0,0,1,0,0,0
2011,4,0,0,3,2,18,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2011,1,0,0,3,1,7,1,0,-99,0,0,17,6,0,0,0,7,0,0,1
2011,1,1,0,2,1,,0,0,-99,0,0,5,5,0,0,0,1,0,0,-9
2011,1,0,0,3,3,25,0,0,-99,0,0,7,6,1,0,0,2,0,0,1
2011,1,1,0,3,3,23,1,0,-99,0,0,8,6,3,0,0,4,0,0,1
2011,2,0,0,3,16,92,1,0,50,0,0,28,6,0,0,0,0,0,0,1
2011,1,0,0,7,2,21,1,0,100,0,0,18,8,0,0,0,0,0,0,1
2011,1,0,0,7,8,49,1,0,100,0,0,,11,0,0,0,0,0,0,1
2011,1,0,0,7,2,21,1,0,100,0,0,,11,0,0,0,0,0,0,1
2011,2,0,0,3,16,92,1,0,50,0,0,28,6,0,0,0,0,0,0,1
2011,2,0,0,6,14,82,1,0,-99,0,0,21,9,1,0,0,0,0,0,0
2011,3,0,0,3,2,18,0,0,-99,0,0,7,6,0,0,0,0,0,0,1
2011,1,0,0,6,3,25,1,0,5,0,0,,13,0,0,0,0,0,0,0
2011,1,0,0,6,1,,1,0,4,0,0,5,5,0,0,0,1,0,0,0
2011,3,0,0,3,2,18,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2011,2,0,0,2,1,12,1,0,50,0,0,18,8,1,0,0,0,0,0,1
2011,1,0,0,2,2,18,1,0,4,0,0,23,9,1,0,0,0,0,0,0
2011,2,0,0,3,19,100,0,0,-99,0,0,16,6,0,0,0,0,0,0,1
2011,1,0,0,3,20,,0,0,-99,0,0,8,6,0,0,0,0,0,0,0
2011,1,0,0,3,8,49,0,0,-99,0,1,17,6,0,0,0,0,0,0,1
2011,1,0,0,2,17,93,1,0,-99,0,0,2,5,1,0,0,0,0,0,-9
2011,1,1,0,2,14,68,1,0,-99,0,0,5,5,1,0,0,0,0,0,0
2011,1,0,0,3,2,15,0,0,-99,0,1,17,6,0,0,0,4,0,0,1
2011,1,0,0,3,16,90,0,0,50,0,1,17,6,0,0,0,0,0,0,1
2011,3,0,0,2,3,25,1,0,50,0,0,5,5,0,0,0,1,0,0,-9
2011,3,0,0,2,3,25,1,0,8,0,0,5,5,0,0,0,1,0,0,-9
2011,3,0,0,2,3,25,1,0,8,0,0,5,5,0,0,0,0,0,0,-9
2011,3,0,0,2,3,25,1,0,8,0,0,5,5,0,0,0,0,0,0,-9
2011,3,0,0,2,3,25,1,0,8,0,0,5,5,0,0,0,0,0,0,-9
2011,1,1,0,2,3,25,1,0,-99,0,0,23,9,1,0,0,0,0,0,0
2011,3,0,0,2,4,29,1,0,-99,0,0,2,5,8,0,0,8,0,0,0
2011,2,0,0,9,3,25,1,0,-99,0,0,,13,4,0,1,37,0,30,0
2011,3,0,0,2,3,25,1,0,50,0,0,5,5,0,0,0,2,0,0,0
2011,1,0,0,3,16,90,0,0,50,0,1,17,6,0,0,0,0,0,0,1
2011,1,0,0,7,16,90,0,0,50,0,1,18,8,0,0,0,0,0,0,1
2011,1,0,0,7,14,73,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,1,0,0,7,19,99,0,0,-99,0,1,20,8,0,0,0,0,0,0,1
2011,1,0,0,8,2,15,1,0,100,0,0,22,9,0,0,0,1,0,0,1
2011,1,0,0,7,2,18,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,1,1,0,2,15,85,1,0,29,0,0,5,5,0,0,0,2,0,0,-9
2011,1,0,0,6,1,5,1,0,-99,0,0,5,5,2,0,0,0,0,0,0
2011,2,0,0,3,9,52,1,0,-99,0,0,16,6,0,0,0,0,0,0,1
2011,1,0,0,6,14,67,1,0,-99,0,0,5,5,2,0,0,0,0,0,0
2011,1,0,0,6,14,68,1,0,20,0,0,23,9,1,0,0,0,0,0,0
2011,3,0,0,2,14,77,0,0,3,0,1,5,5,1,0,0,0,0,0,0
2011,1,0,0,2,3,23,1,0,5,0,0,2,5,0,0,0,0,0,0,1
2011,1,1,0,2,2,18,1,0,3,0,0,5,5,1,0,0,0,0,0,0
2011,3,0,0,2,14,68,0,0,-99,0,1,5,5,1,0,0,0,0,0,0
2011,1,0,0,7,16,92,1,0,24,0,0,18,8,0,0,0,0,0,0,1
2011,4,0,0,3,14,84,0,0,-99,0,0,17,6,0,0,0,0,0,0,1
2011,1,1,0,2,17,94,1,0,-99,0,0,5,5,1,0,1,0,0,0,0
2011,2,1,0,3,8,49,1,0,-99,0,0,17,6,0,0,0,0,0,0,0
2011,2,1,0,3,8,49,1,0,50,0,0,28,6,0,0,0,0,0,0,1
2011,2,0,0,2,14,77,0,0,-99,0,1,5,5,1,0,0,0,0,0,0
2011,1,0,0,3,8,49,1,0,50,0,0,28,6,0,0,0,0,0,0,1
2011,1,0,0,7,17,93,1,0,50,0,0,20,8,0,0,0,0,0,0,1
2011,1,1,0,3,19,101,0,0,-99,0,0,17,6,0,0,0,0,0,0,1
2011,1,0,0,3,2,18,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2011,1,1,0,3,8,48,1,0,-99,0,0,7,6,0,0,0,0,0,0,0
2011,1,0,0,2,1,12,1,0,-99,0,0,20,8,0,0,0,,0,0,1
2011,1,0,0,2,2,15,1,0,-99,0,0,5,5,1,0,0,1,0,0,0
2011,1,0,0,3,8,50,0,0,-99,0,0,7,6,0,0,0,1,0,0,1
2011,1,0,0,1,2,15,0,0,-99,0,0,2,5,0,0,0,0,0,0,1
2011,1,1,0,6,14,77,1,0,-99,0,0,23,9,1,0,0,0,0,0,0
2011,1,1,0,3,19,99,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2011,1,1,0,2,1,12,1,0,10,0,0,22,9,0,0,0,3,0,0,1
2011,3,0,0,2,3,25,1,0,-99,0,0,2,5,3,0,0,4,0,0,0
2011,1,0,0,3,19,100,0,0,-99,0,0,17,6,0,0,0,0,0,0,1
2011,2,0,0,2,14,77,1,0,-99,0,0,5,5,2,0,0,0,0,0,-9
2011,1,1,0,2,8,48,1,0,4,0,0,22,9,1,0,0,0,0,0,-9
2011,1,0,0,3,19,100,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2011,1,0,0,3,2,15,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2011,2,0,0,9,3,23,1,0,-99,0,0,,13,2,0,0,2,0,0,-9
2011,2,1,0,2,1,12,1,0,25,0,0,,13,0,0,0,5,0,0,1
2011,1,0,0,2,16,90,0,0,-99,0,1,5,5,1,0,0,0,0,0,0
2011,4,0,0,2,2,18,0,0,-99,0,0,5,5,0,0,0,0,0,0,-9
2011,1,1,0,2,2,18,1,0,-99,0,0,22,9,1,0,0,0,0,0,-9
2011,1,0,0,7,2,21,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,1,0,0,3,2,18,0,0,-99,0,0,7,6,0,0,0,0,0,0,-9
2011,3,0,0,3,20,,0,0,2,0,0,17,6,0,0,0,3,0,2,1
2011,2,0,0,2,1,5,1,0,2,0,0,4,5,1,0,0,7,0,0,0
2011,1,0,0,2,3,25,0,0,-99,0,0,5,5,0,0,0,1,0,0,0
2011,1,0,0,3,14,76,0,0,-99,0,0,7,6,0,0,0,0,0,0,1
2011,1,1,0,2,1,10,1,0,9,0,0,2,5,5,0,0,1,0,0,0
2011,1,1,0,7,1,12,0,0,20,0,1,18,8,0,0,0,0,0,0,1
2011,2,0,0,3,20,,0,0,-99,0,0,8,6,0,0,0,0,0,0,0
2011,1,0,0,3,15,86,0,0,-99,0,0,15,6,1,0,0,1,0,0,1
2011,3,0,0,6,8,48,1,0,-99,0,0,,13,0,0,0,0,0,0,-9
2011,3,0,0,7,1,12,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,1,1,0,8,14,84,1,0,-99,0,0,22,9,0,0,0,2,0,0,-9
2011,1,0,0,3,2,15,1,0,-99,12,0,16,6,0,0,0,3,0,0,-9
2011,1,0,0,7,2,21,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,3,1,0,6,14,68,0,0,-99,0,1,5,5,2,0,0,0,0,0,0
2011,1,0,0,3,8,48,0,0,-99,0,0,7,6,0,0,0,0,0,0,1
2011,1,0,0,7,1,,1,0,25,0,0,20,8,0,0,0,0,0,0,1
2011,1,0,0,3,19,100,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2011,3,0,0,6,2,18,0,0,50,0,1,22,9,1,0,0,0,0,0,0
2011,1,1,0,3,3,25,1,0,-99,0,0,17,6,0,0,0,0,0,0,0
2011,1,0,0,7,1,11,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,3,0,0,2,14,84,0,0,-99,0,1,5,5,2,0,0,0,0,0,0
2011,1,1,0,2,4,34,1,0,1000,0,0,5,5,33,0,30,9,0,0,-9
2011,1,0,0,3,1,1,1,0,-99,0,0,17,6,0,0,0,0,0,0,1
2011,1,0,0,2,14,84,0,0,-99,0,0,5,5,1,0,0,0,0,0,0
2011,3,0,0,9,2,18,1,0,-99,0,0,,13,7,0,0,6,0,0,-9
2011,1,0,0,3,16,90,1,0,30,0,0,16,6,0,0,0,0,0,0,1
2011,1,0,0,7,19,104,1,0,-99,0,0,,11,0,0,0,0,0,0,1
2011,3,0,0,7,1,12,1,0,-99,0,0,18,8,0,0,0,0,0,0,1
2011,1,0,0,7,1,12,1,0,100,0,0,18,8,0,0,0,2,0,0,1
2011,2,0,0,2,14,67,1,0,12,0,0,5,5,2,0,0,0,0,0,0
2011,1,0,0,6,14,68,1,0,-99,0,0,5,5,1,0,0,0,0,0,0
2011,1,0,0,6,14,68,1,0,-99,0,0,5,5,1,0,0,0,0,0,0
2011,3,0,0,6,17,93,0,0,-99,0,1,5,5,2,0,0,0,0,0,-9
2011,1,0,0,3,2,18,0,0,-99,0,0,7,6,0,0,0,0,0,0,1
2011,2,0,0,7,16,90,1,0,-99,0,0,18,8,1,0,0,0,0,0,1
2011,1,0,0,2,14,67,1,0,-99,0,0,22,9,0,0,0,5,0,0,1
2011,1,1,0,2,1,10,1,0,-99,0,0,3,5,0,0,0,6,0,0,1
2011,1,0,0,9,22,109,1,0,-99,0,0,,13,1,0,1,0,0,0,-9
2011,1,0,0,3,2,18,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2011,1,0,0,2,2,20,1,0,-99,0,0,23,9,1,0,0,0,0,0,0
2011,3,0,0,6,14,68,0,0,-99,0,1,,13,0,0,0,0,0,0,0
2011,1,0,0,2,3,25,1,0,3,0,0,5,5,2,0,0,2,0,0,1
2011,1,0,0,3,14,77,1,0,-99,0,0,17,6,0,0,0,0,0,0,1
2011,1,0,0,3,20,,0,0,-99,0,0,16,6,0,0,0,0,0,0,1
2011,1,0,0,2,14,84,0,0,-99,0,0,5,5,1,0,0,0,0,0,0
2011,1,1,0,3,14,77,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2011,1,0,0,3,2,18,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2011,1,1,0,3,8,48,0,0,-99,0,0,17,6,0,0,0,0,0,0,1
2011,1,0,0,3,8,48,0,0,1,0,0,9,6,1,0,0,0,0,0,1
2011,3,0,0,2,17,,1,0,-99,0,0,23,9,1,0,1,0,0,0,0
2011,1,0,0,2,1,10,1,0,-99,0,0,5,5,1,0,0,0,0,0,0
2011,3,0,0,9,1,12,1,0,-99,0,0,,13,0,0,0,0,0,0,1
2011,1,1,0,3,19,100,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2011,3,0,0,2,14,68,1,0,-99,0,0,5,5,1,0,0,0,0,0,0
2011,1,0,0,3,14,67,1,0,-99,0,0,16,6,0,0,0,0,0,0,0
2011,1,0,0,3,20,,0,0,-99,0,0,17,6,0,0,0,1,0,0,-9
2011,1,0,0,1,17,94,1,0,3,0,0,3,5,0,0,0,1,0,0,0
2011,1,0,0,2,1,,1,0,-99,0,0,5,5,1,0,0,0,0,0,-9
2011,2,0,0,6,14,68,1,0,-99,0,0,,13,0,0,0,0,0,0,0
2011,1,0,0,2,2,15,0,0,4,0,0,5,5,0,0,0,3,0,1,-9
2011,1,0,0,2,3,25,1,0,10,0,0,5,5,1,0,1,2,0,2,-9
2011,1,1,0,2,14,77,0,0,-99,0,0,5,5,1,0,0,0,0,0,-9
2011,2,0,0,6,1,,0,0,-99,0,1,5,5,1,0,0,0,0,0,0
2011,3,0,0,2,2,18,1,0,-99,0,0,,13,1,0,0,0,0,0,1
2011,1,0,0,3,14,84,0,0,-99,0,1,7,6,0,0,0,0,0,0,0
2011,2,0,0,2,22,109,1,0,1,0,0,2,5,1,0,1,0,0,0,0
2011,1,0,0,3,3,25,1,0,-99,0,0,8,6,0,0,0,3,0,0,1
2011,1,0,0,3,1,3,0,0,4,1,0,17,6,0,0,0,0,0,0,1
2011,3,1,0,2,3,25,1,0,4,4,0,5,5,0,0,0,0,0,0,-9
2011,1,1,0,9,3,25,1,0,-99,0,0,,13,0,0,0,1,0,0,-9
2011,3,0,0,6,1,,1,0,3,0,0,5,5,0,0,0,0,0,0,0
2011,3,0,0,3,3,25,1,0,-99,4,0,8,6,11,0,0,40,0,0,1
2011,1,0,0,3,2,18,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2011,1,0,0,3,2,21,1,0,50,0,0,8,6,0,0,0,0,0,0,1
2011,3,0,0,3,14,67,0,0,-99,0,1,8,6,6,0,0,4,0,0,1
2011,1,0,0,3,8,50,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2011,1,0,0,2,8,49,0,0,-99,0,0,5,5,0,0,0,0,0,0,0
2011,3,0,0,2,14,84,1,0,4,0,0,5,5,1,0,0,0,0,0,0
2011,1,0,0,7,3,25,1,0,100,0,0,,11,0,0,0,0,0,0,-9
2011,1,0,0,7,1,7,0,0,-99,0,1,,11,0,0,0,0,0,0,1
2011,1,1,0,7,1,12,1,0,30,0,0,18,8,0,0,0,0,0,0,1
2011,1,0,0,2,20,,1,0,-99,0,0,5,5,0,0,0,0,0,0,-9
2011,1,0,0,2,3,25,1,0,-99,0,0,5,5,1,0,0,0,0,0,-9
2011,1,0,0,3,20,,1,0,-99,0,0,8,6,0,0,0,0,0,0,1
2011,1,0,0,3,20,,1,0,-99,0,0,8,6,0,0,0,0,0,0,1
2011,1,0,0,3,20,,1,0,-99,0,0,8,6,0,0,0,0,0,0,-9
2011,1,0,0,3,14,73,1,0,-99,0,0,16,6,0,0,0,0,0,0,-9
2011,1,0,0,3,21,107,1,0,-99,0,0,17,6,0,0,0,0,0,0,1
2011,1,0,0,2,20,,1,0,-99,0,0,5,5,0,0,0,0,0,0,-9
2011,3,0,0,2,3,25,0,0,-99,0,1,18,8,0,0,0,0,0,0,1
2011,1,0,0,7,1,12,1,0,20,0,0,20,8,0,0,0,0,0,0,1
2011,2,0,0,3,3,23,1,0,-99,0,0,8,6,0,0,0,2,0,0,1
2011,1,0,0,2,14,84,0,0,-99,0,0,3,5,0,0,0,1,0,0,0
2011,1,0,0,3,2,15,1,0,-99,0,0,28,6,0,0,0,0,0,0,1
